temple_name,city,year,month,day_of_month,time_slot,is_holiday,is_festival,weather,headcount
Vaishno Devi,Katra,2010,10,6,13,0,1,Rain,6109
Vaishno Devi,Katra,2010,10,6,14,0,1,Fog,11458
Vaishno Devi,Katra,2010,10,6,15,0,1,Clear,11316
Vaishno Devi,Katra,2010,10,6,16,0,1,Rain,7488
Vaishno Devi,Katra,2010,10,6,17,0,1,Cold,7697
Vaishno Devi,Katra,2010,10,6,18,0,1,Cloudy,42662
Vaishno Devi,Katra,2010,10,6,19,0,1,Cloudy,38833
Vaishno Devi,Katra,2010,10,6,20,0,1,Cold,27002
Vaishno Devi,Katra,2010,10,6,21,0,1,Fog,36061
Vaishno Devi,Katra,2010,10,6,22,0,1,Cloudy,37528
Vaishno Devi,Katra,2010,10,6,23,0,1,Cold,37912
Vaishno Devi,Katra,2010,10,7,0,0,1,Fog,4147
Vaishno Devi,Katra,2010,10,7,1,0,1,Rain,4635
Vaishno Devi,Katra,2010,10,7,2,0,1,Cloudy,4346
Vaishno Devi,Katra,2010,10,7,3,0,1,Cloudy,7371
Vaishno Devi,Katra,2010,10,7,4,0,1,Cloudy,5088
Vaishno Devi,Katra,2010,10,7,5,0,1,Cold,11806
Vaishno Devi,Katra,2010,10,7,6,0,1,Rain,5225
Vaishno Devi,Katra,2010,10,7,7,0,1,Clear,14875
Vaishno Devi,Katra,2010,10,7,8,0,1,Rain,14449
Vaishno Devi,Katra,2010,10,7,9,0,1,Cold,11946
Vaishno Devi,Katra,2010,10,7,10,0,1,Cloudy,7599
Vaishno Devi,Katra,2010,10,7,11,0,1,Clear,11185
Vaishno Devi,Katra,2010,10,7,12,0,1,Cold,7750
Vaishno Devi,Katra,2010,10,7,13,0,1,Cloudy,14443
Vaishno Devi,Katra,2010,10,7,14,0,1,Fog,9166
Vaishno Devi,Katra,2010,10,7,15,0,1,Clear,8452
Vaishno Devi,Katra,2010,10,7,16,0,1,Rain,11300
Vaishno Devi,Katra,2010,10,7,17,0,1,Cold,7899
Vaishno Devi,Katra,2010,10,7,18,0,1,Cold,33269
Vaishno Devi,Katra,2010,10,7,19,0,1,Cloudy,47872
Vaishno Devi,Katra,2010,10,7,20,0,1,Cloudy,32102
Vaishno Devi,Katra,2010,10,7,21,0,1,Rain,45880
Vaishno Devi,Katra,2010,10,7,22,0,1,Cloudy,36469
Vaishno Devi,Katra,2010,10,7,23,0,1,Cloudy,29283
Vaishno Devi,Katra,2010,10,8,0,0,1,Clear,4846
Vaishno Devi,Katra,2010,10,8,1,0,1,Fog,3666
Vaishno Devi,Katra,2010,10,8,2,0,1,Cloudy,2230
Vaishno Devi,Katra,2010,10,8,3,0,1,Clear,2907
Vaishno Devi,Katra,2010,10,8,4,0,1,Rain,3003
Vaishno Devi,Katra,2010,10,8,5,0,1,Cloudy,7585
Vaishno Devi,Katra,2010,10,8,6,0,1,Cloudy,8266
Vaishno Devi,Katra,2010,10,8,7,0,1,Rain,5157
Vaishno Devi,Katra,2010,10,8,8,0,1,Fog,13668
Vaishno Devi,Katra,2010,10,8,9,0,1,Cold,14246
Vaishno Devi,Katra,2010,10,8,10,0,1,Rain,10032
Vaishno Devi,Katra,2010,10,8,11,0,1,Rain,12380
Vaishno Devi,Katra,2010,10,8,12,0,1,Cloudy,13790
Vaishno Devi,Katra,2010,10,8,13,0,1,Clear,14597
Vaishno Devi,Katra,2010,10,8,14,0,1,Rain,11554
Vaishno Devi,Katra,2010,10,8,15,0,1,Rain,9722
Vaishno Devi,Katra,2010,10,8,16,0,1,Cloudy,14210
Vaishno Devi,Katra,2010,10,8,17,0,1,Cold,13473
Vaishno Devi,Katra,2010,10,8,18,0,1,Fog,23342
Vaishno Devi,Katra,2010,10,8,19,0,1,Rain,37328
Vaishno Devi,Katra,2010,10,8,20,0,1,Fog,37992
Vaishno Devi,Katra,2010,10,8,21,0,1,Cloudy,28701
Vaishno Devi,Katra,2010,10,8,22,0,1,Cloudy,32181
Vaishno Devi,Katra,2010,10,8,23,0,1,Cold,37552
Vaishno Devi,Katra,2010,10,9,0,1,1,Cold,7635
Vaishno Devi,Katra,2010,10,9,1,1,1,Clear,4222
Vaishno Devi,Katra,2010,10,9,2,1,1,Fog,10084
Vaishno Devi,Katra,2010,10,9,3,1,1,Fog,11016
Vaishno Devi,Katra,2010,10,9,4,1,1,Cloudy,6508
Vaishno Devi,Katra,2010,10,9,5,1,1,Fog,11412
Vaishno Devi,Katra,2010,10,9,6,1,1,Cold,18765
Vaishno Devi,Katra,2010,10,9,7,1,1,Clear,13642
Vaishno Devi,Katra,2010,10,9,8,1,1,Fog,22449
Vaishno Devi,Katra,2010,10,9,9,1,1,Fog,20262
Vaishno Devi,Katra,2010,10,9,10,1,1,Rain,32716
Vaishno Devi,Katra,2010,10,9,11,1,1,Fog,35618
Vaishno Devi,Katra,2010,10,9,12,1,1,Cloudy,17622
Vaishno Devi,Katra,2010,10,9,13,1,1,Cold,37113
Vaishno Devi,Katra,2010,10,9,14,1,1,Rain,30494
Vaishno Devi,Katra,2010,10,9,15,1,1,Clear,24279
Vaishno Devi,Katra,2010,10,9,16,1,1,Cloudy,22598
Vaishno Devi,Katra,2010,10,9,17,1,1,Rain,16742
Vaishno Devi,Katra,2010,10,9,18,1,1,Rain,45349
Vaishno Devi,Katra,2010,10,9,19,1,1,Rain,37005
Vaishno Devi,Katra,2010,10,9,20,1,1,Clear,114265
Vaishno Devi,Katra,2010,10,9,21,1,1,Cloudy,119138
Vaishno Devi,Katra,2010,10,9,22,1,1,Clear,66373
Vaishno Devi,Katra,2010,10,9,23,1,1,Fog,42709
Vaishno Devi,Katra,2011,10,1,0,1,1,Rain,7278
Vaishno Devi,Katra,2011,10,1,1,1,1,Cold,13836
Vaishno Devi,Katra,2011,10,1,2,1,1,Fog,10728
Vaishno Devi,Katra,2011,10,1,3,1,1,Cold,20595
Vaishno Devi,Katra,2011,10,1,4,1,1,Rain,13919
Vaishno Devi,Katra,2011,10,1,5,1,1,Cold,30025
Vaishno Devi,Katra,2011,10,1,6,1,1,Cloudy,21281
Vaishno Devi,Katra,2011,10,1,7,1,1,Clear,20711
Vaishno Devi,Katra,2011,10,1,8,1,1,Fog,18601
Vaishno Devi,Katra,2011,10,1,9,1,1,Cloudy,30335
Vaishno Devi,Katra,2011,10,1,10,1,1,Fog,37070
Vaishno Devi,Katra,2011,10,1,11,1,1,Clear,33905
Vaishno Devi,Katra,2011,10,1,12,1,1,Fog,29542
Vaishno Devi,Katra,2011,10,1,13,1,1,Cloudy,33755
Vaishno Devi,Katra,2011,10,1,14,1,1,Rain,42550
Vaishno Devi,Katra,2011,10,1,15,1,1,Fog,37358
Vaishno Devi,Katra,2011,10,1,16,1,1,Clear,19684
Vaishno Devi,Katra,2011,10,1,17,1,1,Cold,31232
Vaishno Devi,Katra,2011,10,1,18,1,1,Rain,74624
Vaishno Devi,Katra,2011,10,1,19,1,1,Rain,37981
Vaishno Devi,Katra,2011,10,1,20,1,1,Rain,68555
Vaishno Devi,Katra,2011,10,1,21,1,1,Cold,75467
Vaishno Devi,Katra,2011,10,1,22,1,1,Clear,153424
Vaishno Devi,Katra,2011,10,1,23,1,1,Cloudy,53849
Vaishno Devi,Katra,2011,10,2,0,1,1,Cold,3204
Vaishno Devi,Katra,2011,10,2,1,1,1,Fog,5136
Vaishno Devi,Katra,2011,10,2,2,1,1,Rain,4061
Vaishno Devi,Katra,2011,10,2,3,1,1,Fog,3001
Vaishno Devi,Katra,2011,10,2,4,1,1,Rain,6915
Vaishno Devi,Katra,2011,10,2,5,1,1,Clear,12290
Vaishno Devi,Katra,2011,10,2,6,1,1,Rain,14030
Vaishno Devi,Katra,2011,10,2,7,1,1,Fog,11369
Vaishno Devi,Katra,2011,10,2,8,1,1,Cold,7560
Vaishno Devi,Katra,2011,10,2,9,1,1,Fog,14485
Vaishno Devi,Katra,2011,10,2,10,1,1,Clear,13880
Vaishno Devi,Katra,2011,10,2,11,1,1,Cold,9461
Vaishno Devi,Katra,2011,10,2,12,1,1,Cold,5112
Vaishno Devi,Katra,2011,10,2,13,1,1,Cold,5095
Vaishno Devi,Katra,2011,10,2,14,1,1,Rain,7782
Vaishno Devi,Katra,2011,10,2,15,1,1,Fog,11314
Vaishno Devi,Katra,2011,10,2,16,1,1,Rain,5518
Vaishno Devi,Katra,2011,10,2,17,1,1,Rain,13847
Vaishno Devi,Katra,2011,10,2,18,1,1,Rain,14661
Vaishno Devi,Katra,2011,10,2,19,1,1,Fog,39262
Vaishno Devi,Katra,2011,10,2,20,1,1,Cloudy,29019
Vaishno Devi,Katra,2011,10,2,21,1,1,Fog,39420
Vaishno Devi,Katra,2011,10,2,22,1,1,Clear,23229
Vaishno Devi,Katra,2011,10,2,23,1,1,Cold,30205
Vaishno Devi,Katra,2011,10,3,0,0,1,Rain,4128
Vaishno Devi,Katra,2011,10,3,1,0,1,Cloudy,6602
Vaishno Devi,Katra,2011,10,3,2,0,1,Rain,3220
Vaishno Devi,Katra,2011,10,3,3,0,1,Clear,6778
Vaishno Devi,Katra,2011,10,3,4,0,1,Clear,3587
Vaishno Devi,Katra,2011,10,3,5,0,1,Fog,8862
Vaishno Devi,Katra,2011,10,3,6,0,1,Cloudy,10985
Vaishno Devi,Katra,2011,10,3,7,0,1,Fog,9938
Vaishno Devi,Katra,2011,10,3,8,0,1,Fog,9681
Vaishno Devi,Katra,2011,10,3,9,0,1,Clear,13644
Vaishno Devi,Katra,2011,10,3,10,0,1,Cold,5934
Vaishno Devi,Katra,2011,10,3,11,0,1,Cold,10605
Vaishno Devi,Katra,2011,10,3,12,0,1,Rain,9640
Vaishno Devi,Katra,2011,10,3,13,0,1,Clear,14235
Vaishno Devi,Katra,2011,10,3,14,0,1,Clear,9682
Vaishno Devi,Katra,2011,10,3,15,0,1,Fog,5970
Vaishno Devi,Katra,2011,10,3,16,0,1,Cold,12211
Vaishno Devi,Katra,2011,10,3,17,0,1,Rain,6443
Vaishno Devi,Katra,2011,10,3,18,0,1,Fog,24701
Vaishno Devi,Katra,2011,10,3,19,0,1,Cold,30239
Vaishno Devi,Katra,2011,10,3,20,0,1,Clear,37919
Vaishno Devi,Katra,2011,10,3,21,0,1,Rain,45313
Vaishno Devi,Katra,2011,10,3,22,0,1,Cloudy,30711
Vaishno Devi,Katra,2011,10,3,23,0,1,Cloudy,28066
Vaishno Devi,Katra,2011,10,4,0,0,1,Rain,8763
Vaishno Devi,Katra,2011,10,4,1,0,1,Rain,3627
Vaishno Devi,Katra,2011,10,4,2,0,1,Cold,4642
Vaishno Devi,Katra,2011,10,4,3,0,1,Cold,2396
Vaishno Devi,Katra,2011,10,4,4,0,1,Clear,2012
Vaishno Devi,Katra,2011,10,4,5,0,1,Clear,5218
Vaishno Devi,Katra,2011,10,4,6,0,1,Fog,11215
Vaishno Devi,Katra,2011,10,4,7,0,1,Fog,8477
Vaishno Devi,Katra,2011,10,4,8,0,1,Fog,8489
Vaishno Devi,Katra,2011,10,4,9,0,1,Cloudy,9044
Vaishno Devi,Katra,2011,10,4,10,0,1,Cloudy,11901
Vaishno Devi,Katra,2011,10,4,11,0,1,Cold,8132
Vaishno Devi,Katra,2011,10,4,12,0,1,Fog,7921
Vaishno Devi,Katra,2011,10,4,13,0,1,Cloudy,13457
Vaishno Devi,Katra,2011,10,4,14,0,1,Clear,6460
Vaishno Devi,Katra,2011,10,4,15,0,1,Clear,12065
Vaishno Devi,Katra,2011,10,4,16,0,1,Clear,5174
Vaishno Devi,Katra,2011,10,4,17,0,1,Rain,6276
Vaishno Devi,Katra,2011,10,4,18,0,1,Clear,48147
Vaishno Devi,Katra,2011,10,4,19,0,1,Cloudy,20744
Vaishno Devi,Katra,2011,10,4,20,0,1,Cloudy,43930
Vaishno Devi,Katra,2011,10,4,21,0,1,Cold,33374
Vaishno Devi,Katra,2011,10,4,22,0,1,Clear,41723
Vaishno Devi,Katra,2011,10,4,23,0,1,Cloudy,33693
Vaishno Devi,Katra,2011,10,5,0,0,1,Cold,5736
Vaishno Devi,Katra,2011,10,5,1,0,1,Rain,2089
Vaishno Devi,Katra,2011,10,5,2,0,1,Cold,4347
Vaishno Devi,Katra,2011,10,5,3,0,1,Cloudy,1807
Vaishno Devi,Katra,2011,10,5,4,0,1,Clear,4296
Vaishno Devi,Katra,2011,10,5,5,0,1,Cloudy,10702
Vaishno Devi,Katra,2011,10,5,6,0,1,Cloudy,6758
Vaishno Devi,Katra,2011,10,5,7,0,1,Fog,12120
Vaishno Devi,Katra,2011,10,5,8,0,1,Clear,11937
Vaishno Devi,Katra,2011,10,5,9,0,1,Fog,13731
Vaishno Devi,Katra,2011,10,5,10,0,1,Clear,12286
Vaishno Devi,Katra,2011,10,5,11,0,1,Cold,13246
Vaishno Devi,Katra,2011,10,5,12,0,1,Fog,12791
Vaishno Devi,Katra,2011,10,5,13,0,1,Fog,6163
Vaishno Devi,Katra,2011,10,5,14,0,1,Cold,14954
Vaishno Devi,Katra,2011,10,5,15,0,1,Clear,7109
Vaishno Devi,Katra,2011,10,5,16,0,1,Cold,11598
Vaishno Devi,Katra,2011,10,5,17,0,1,Fog,9444
Vaishno Devi,Katra,2011,10,5,18,0,1,Cloudy,30133
Vaishno Devi,Katra,2011,10,5,19,0,1,Rain,40498
Vaishno Devi,Katra,2011,10,5,20,0,1,Rain,38956
Vaishno Devi,Katra,2011,10,5,21,0,1,Clear,35954
Vaishno Devi,Katra,2011,10,5,22,0,1,Cloudy,37008
Vaishno Devi,Katra,2011,10,5,23,0,1,Rain,29724
Vaishno Devi,Katra,2011,10,6,0,0,1,Cold,3710
Vaishno Devi,Katra,2011,10,6,1,0,1,Clear,1969
Vaishno Devi,Katra,2011,10,6,2,0,1,Cold,2858
Vaishno Devi,Katra,2011,10,6,3,0,1,Cloudy,2150
Vaishno Devi,Katra,2011,10,6,4,0,1,Cold,4465
Vaishno Devi,Katra,2011,10,6,5,0,1,Cloudy,5646
Vaishno Devi,Katra,2011,10,6,6,0,1,Fog,13962
Vaishno Devi,Katra,2011,10,6,7,0,1,Cold,8097
Vaishno Devi,Katra,2011,10,6,8,0,1,Cold,14979
Vaishno Devi,Katra,2011,10,6,9,0,1,Cold,12609
Vaishno Devi,Katra,2011,10,6,10,0,1,Clear,13437
Vaishno Devi,Katra,2011,10,6,11,0,1,Cloudy,6234
Vaishno Devi,Katra,2011,10,6,12,0,1,Clear,5142
Vaishno Devi,Katra,2011,10,6,13,0,1,Cloudy,10547
Vaishno Devi,Katra,2011,10,6,14,0,1,Rain,8351
Vaishno Devi,Katra,2011,10,6,15,0,1,Rain,12344
Vaishno Devi,Katra,2011,10,6,16,0,1,Fog,6476
Vaishno Devi,Katra,2011,10,6,17,0,1,Cloudy,5190
Vaishno Devi,Katra,2011,10,6,18,0,1,Rain,43547
Vaishno Devi,Katra,2011,10,6,19,0,1,Cold,18691
Vaishno Devi,Katra,2011,10,6,20,0,1,Fog,17506
Vaishno Devi,Katra,2011,10,6,21,0,1,Rain,30403
Vaishno Devi,Katra,2011,10,6,22,0,1,Fog,27750
Vaishno Devi,Katra,2011,10,6,23,0,1,Fog,30833
Vaishno Devi,Katra,2011,10,7,0,0,1,Cold,5434
Vaishno Devi,Katra,2011,10,7,1,0,1,Cloudy,2224
Vaishno Devi,Katra,2011,10,7,2,0,1,Clear,2988
Vaishno Devi,Katra,2011,10,7,3,0,1,Clear,3980
Vaishno Devi,Katra,2011,10,7,4,0,1,Rain,5968
Vaishno Devi,Katra,2011,10,7,5,0,1,Rain,11264
Vaishno Devi,Katra,2011,10,7,6,0,1,Cloudy,13245
Vaishno Devi,Katra,2011,10,7,7,0,1,Cloudy,10065
Vaishno Devi,Katra,2011,10,7,8,0,1,Fog,9584
Vaishno Devi,Katra,2011,10,7,9,0,1,Rain,5618
Vaishno Devi,Katra,2011,10,7,10,0,1,Fog,11670
Vaishno Devi,Katra,2011,10,7,11,0,1,Cold,7647
Vaishno Devi,Katra,2011,10,7,12,0,1,Cold,7697
Vaishno Devi,Katra,2011,10,7,13,0,1,Rain,7427
Vaishno Devi,Katra,2011,10,7,14,0,1,Clear,9017
Vaishno Devi,Katra,2011,10,7,15,0,1,Fog,13446
Vaishno Devi,Katra,2011,10,7,16,0,1,Clear,9252
Vaishno Devi,Katra,2011,10,7,17,0,1,Cold,9069
Vaishno Devi,Katra,2011,10,7,18,0,1,Cold,31776
Vaishno Devi,Katra,2011,10,7,19,0,1,Clear,39246
Vaishno Devi,Katra,2011,10,7,20,0,1,Fog,40409
Vaishno Devi,Katra,2011,10,7,21,0,1,Fog,31252
Vaishno Devi,Katra,2011,10,7,22,0,1,Cold,36361
Vaishno Devi,Katra,2011,10,7,23,0,1,Fog,16149
Vaishno Devi,Katra,2011,10,8,0,1,1,Cloudy,3779
Vaishno Devi,Katra,2011,10,8,1,1,1,Cloudy,5500
Vaishno Devi,Katra,2011,10,8,2,1,1,Cloudy,5884
Vaishno Devi,Katra,2011,10,8,3,1,1,Cold,2457
Vaishno Devi,Katra,2011,10,8,4,1,1,Cold,5849
Vaishno Devi,Katra,2011,10,8,5,1,1,Cloudy,6012
Vaishno Devi,Katra,2011,10,8,6,1,1,Fog,11765
Vaishno Devi,Katra,2011,10,8,7,1,1,Cloudy,8503
Vaishno Devi,Katra,2011,10,8,8,1,1,Cold,8232
Vaishno Devi,Katra,2011,10,8,9,1,1,Fog,7626
Vaishno Devi,Katra,2011,10,8,10,1,1,Clear,6009
Vaishno Devi,Katra,2011,10,8,11,1,1,Fog,10927
Vaishno Devi,Katra,2011,10,8,12,1,1,Cloudy,6423
Vaishno Devi,Katra,2011,10,8,13,1,1,Rain,14786
Vaishno Devi,Katra,2011,10,8,14,1,1,Fog,8061
Vaishno Devi,Katra,2011,10,8,15,1,1,Clear,8536
Vaishno Devi,Katra,2011,10,8,16,1,1,Rain,11219
Vaishno Devi,Katra,2011,10,8,17,1,1,Rain,11733
Vaishno Devi,Katra,2011,10,8,18,1,1,Rain,16213
Vaishno Devi,Katra,2011,10,8,19,1,1,Cloudy,29753
Vaishno Devi,Katra,2011,10,8,20,1,1,Clear,40879
Vaishno Devi,Katra,2011,10,8,21,1,1,Cloudy,22323
Vaishno Devi,Katra,2011,10,8,22,1,1,Cloudy,48188
Vaishno Devi,Katra,2011,10,8,23,1,1,Cloudy,18351
Vaishno Devi,Katra,2011,10,9,0,1,1,Rain,11092
Vaishno Devi,Katra,2011,10,9,1,1,1,Rain,13635
Vaishno Devi,Katra,2011,10,9,2,1,1,Cold,16754
Vaishno Devi,Katra,2011,10,9,3,1,1,Rain,8192
Vaishno Devi,Katra,2011,10,9,4,1,1,Clear,12916
Vaishno Devi,Katra,2011,10,9,5,1,1,Cold,11087
Vaishno Devi,Katra,2011,10,9,6,1,1,Cold,23038
Vaishno Devi,Katra,2011,10,9,7,1,1,Cold,16616
