mandal_name,city,datetime,year,day_of_festival,hour_of_day,is_weekend,is_special_day,weather,headcount
Dagdusheth Halwai Ganpati,Pune,2010-09-05 21:00:00,2010,1,21,1,1,Heavy Rain,74180
Dagdusheth Halwai Ganpati,Pune,2010-09-05 22:00:00,2010,1,22,1,1,Sunny,213583
Dagdusheth Halwai Ganpati,Pune,2010-09-05 23:00:00,2010,1,23,1,1,Sunny,188966
Dagdusheth Halwai Ganpati,Pune,2010-09-06 00:00:00,2010,2,0,0,0,Heavy Rain,7336
Dagdusheth Halwai Ganpati,Pune,2010-09-06 01:00:00,2010,2,1,0,0,Sunny,4236
Dagdusheth Halwai Ganpati,Pune,2010-09-06 02:00:00,2010,2,2,0,0,Sunny,4711
Dagdusheth Halwai Ganpati,Pune,2010-09-06 03:00:00,2010,2,3,0,0,Humid,3542
Dagdusheth Halwai Ganpati,Pune,2010-09-06 04:00:00,2010,2,4,0,0,Heavy Rain,2211
Dagdusheth Halwai Ganpati,Pune,2010-09-06 05:00:00,2010,2,5,0,0,Sunny,3416
Dagdusheth Halwai Ganpati,Pune,2010-09-06 06:00:00,2010,2,6,0,0,Cloudy,17151
Dagdusheth Halwai Ganpati,Pune,2010-09-06 07:00:00,2010,2,7,0,0,Humid,11668
Dagdusheth Halwai Ganpati,Pune,2010-09-06 08:00:00,2010,2,8,0,0,Cloudy,17319
Dagdusheth Halwai Ganpati,Pune,2010-09-06 09:00:00,2010,2,9,0,0,Heavy Rain,4350
Dagdusheth Halwai Ganpati,Pune,2010-09-06 10:00:00,2010,2,10,0,0,Humid,14780
Dagdusheth Halwai Ganpati,Pune,2010-09-06 11:00:00,2010,2,11,0,0,Light Rain,7482
Dagdusheth Halwai Ganpati,Pune,2010-09-06 12:00:00,2010,2,12,0,0,Cloudy,11379
Dagdusheth Halwai Ganpati,Pune,2010-09-06 13:00:00,2010,2,13,0,0,Light Rain,7659
Dagdusheth Halwai Ganpati,Pune,2010-09-06 14:00:00,2010,2,14,0,0,Heavy Rain,3956
Dagdusheth Halwai Ganpati,Pune,2010-09-06 15:00:00,2010,2,15,0,0,Cloudy,19425
Dagdusheth Halwai Ganpati,Pune,2010-09-06 16:00:00,2010,2,16,0,0,Light Rain,6652
Dagdusheth Halwai Ganpati,Pune,2010-09-06 17:00:00,2010,2,17,0,0,Humid,12585
Dagdusheth Halwai Ganpati,Pune,2010-09-06 18:00:00,2010,2,18,0,0,Heavy Rain,13821
Dagdusheth Halwai Ganpati,Pune,2010-09-06 19:00:00,2010,2,19,0,0,Light Rain,38963
Dagdusheth Halwai Ganpati,Pune,2010-09-06 20:00:00,2010,2,20,0,0,Sunny,49244
Dagdusheth Halwai Ganpati,Pune,2010-09-06 21:00:00,2010,2,21,0,0,Heavy Rain,10314
Dagdusheth Halwai Ganpati,Pune,2010-09-06 22:00:00,2010,2,22,0,0,Heavy Rain,11985
Dagdusheth Halwai Ganpati,Pune,2010-09-06 23:00:00,2010,2,23,0,0,Light Rain,28823
Dagdusheth Halwai Ganpati,Pune,2010-09-07 00:00:00,2010,3,0,0,0,Cloudy,11084
Dagdusheth Halwai Ganpati,Pune,2010-09-07 01:00:00,2010,3,1,0,0,Humid,4527
Dagdusheth Halwai Ganpati,Pune,2010-09-07 02:00:00,2010,3,2,0,0,Sunny,4010
Dagdusheth Halwai Ganpati,Pune,2010-09-07 03:00:00,2010,3,3,0,0,Humid,3366
Dagdusheth Halwai Ganpati,Pune,2010-09-07 04:00:00,2010,3,4,0,0,Humid,2620
Dagdusheth Halwai Ganpati,Pune,2010-09-07 05:00:00,2010,3,5,0,0,Cloudy,1741
Dagdusheth Halwai Ganpati,Pune,2010-09-07 06:00:00,2010,3,6,0,0,Light Rain,12156
Dagdusheth Halwai Ganpati,Pune,2010-09-07 07:00:00,2010,3,7,0,0,Heavy Rain,6404
Dagdusheth Halwai Ganpati,Pune,2010-09-07 08:00:00,2010,3,8,0,0,Heavy Rain,4350
Dagdusheth Halwai Ganpati,Pune,2010-09-07 09:00:00,2010,3,9,0,0,Light Rain,9296
Dagdusheth Halwai Ganpati,Pune,2010-09-07 10:00:00,2010,3,10,0,0,Heavy Rain,7753
Dagdusheth Halwai Ganpati,Pune,2010-09-07 11:00:00,2010,3,11,0,0,Heavy Rain,5173
Dagdusheth Halwai Ganpati,Pune,2010-09-07 12:00:00,2010,3,12,0,0,Humid,12474
Dagdusheth Halwai Ganpati,Pune,2010-09-07 13:00:00,2010,3,13,0,0,Sunny,15224
Dagdusheth Halwai Ganpati,Pune,2010-09-07 14:00:00,2010,3,14,0,0,Humid,9884
Dagdusheth Halwai Ganpati,Pune,2010-09-07 15:00:00,2010,3,15,0,0,Humid,8250
Dagdusheth Halwai Ganpati,Pune,2010-09-07 16:00:00,2010,3,16,0,0,Cloudy,19870
Dagdusheth Halwai Ganpati,Pune,2010-09-07 17:00:00,2010,3,17,0,0,Cloudy,8422
Dagdusheth Halwai Ganpati,Pune,2010-09-07 18:00:00,2010,3,18,0,0,Humid,42957
Dagdusheth Halwai Ganpati,Pune,2010-09-07 19:00:00,2010,3,19,0,0,Heavy Rain,18562
Dagdusheth Halwai Ganpati,Pune,2010-09-07 20:00:00,2010,3,20,0,0,Cloudy,48053
Dagdusheth Halwai Ganpati,Pune,2010-09-07 21:00:00,2010,3,21,0,0,Heavy Rain,15362
Dagdusheth Halwai Ganpati,Pune,2010-09-07 22:00:00,2010,3,22,0,0,Cloudy,56446
Dagdusheth Halwai Ganpati,Pune,2010-09-07 23:00:00,2010,3,23,0,0,Humid,37606
Dagdusheth Halwai Ganpati,Pune,2010-09-08 00:00:00,2010,4,0,0,0,Humid,9803
Dagdusheth Halwai Ganpati,Pune,2010-09-08 01:00:00,2010,4,1,0,0,Sunny,3637
Dagdusheth Halwai Ganpati,Pune,2010-09-08 02:00:00,2010,4,2,0,0,Cloudy,1577
Dagdusheth Halwai Ganpati,Pune,2010-09-08 03:00:00,2010,4,3,0,0,Light Rain,1415
Dagdusheth Halwai Ganpati,Pune,2010-09-08 04:00:00,2010,4,4,0,0,Sunny,1770
Dagdusheth Halwai Ganpati,Pune,2010-09-08 05:00:00,2010,4,5,0,0,Heavy Rain,758
Dagdusheth Halwai Ganpati,Pune,2010-09-08 06:00:00,2010,4,6,0,0,Humid,19362
Dagdusheth Halwai Ganpati,Pune,2010-09-08 07:00:00,2010,4,7,0,0,Light Rain,10590
Dagdusheth Halwai Ganpati,Pune,2010-09-08 08:00:00,2010,4,8,0,0,Sunny,11101
Dagdusheth Halwai Ganpati,Pune,2010-09-08 09:00:00,2010,4,9,0,0,Humid,17423
Dagdusheth Halwai Ganpati,Pune,2010-09-08 10:00:00,2010,4,10,0,0,Humid,18573
Dagdusheth Halwai Ganpati,Pune,2010-09-08 11:00:00,2010,4,11,0,0,Sunny,18656
Dagdusheth Halwai Ganpati,Pune,2010-09-08 12:00:00,2010,4,12,0,0,Cloudy,8369
Dagdusheth Halwai Ganpati,Pune,2010-09-08 13:00:00,2010,4,13,0,0,Cloudy,13291
Dagdusheth Halwai Ganpati,Pune,2010-09-08 14:00:00,2010,4,14,0,0,Humid,19515
Dagdusheth Halwai Ganpati,Pune,2010-09-08 15:00:00,2010,4,15,0,0,Sunny,14670
Dagdusheth Halwai Ganpati,Pune,2010-09-08 16:00:00,2010,4,16,0,0,Heavy Rain,4658
Dagdusheth Halwai Ganpati,Pune,2010-09-08 17:00:00,2010,4,17,0,0,Heavy Rain,3967
Dagdusheth Halwai Ganpati,Pune,2010-09-08 18:00:00,2010,4,18,0,0,Sunny,47911
Dagdusheth Halwai Ganpati,Pune,2010-09-08 19:00:00,2010,4,19,0,0,Humid,63595
Dagdusheth Halwai Ganpati,Pune,2010-09-08 20:00:00,2010,4,20,0,0,Light Rain,27932
Dagdusheth Halwai Ganpati,Pune,2010-09-08 21:00:00,2010,4,21,0,0,Sunny,27761
Dagdusheth Halwai Ganpati,Pune,2010-09-08 22:00:00,2010,4,22,0,0,Light Rain,42178
Dagdusheth Halwai Ganpati,Pune,2010-09-08 23:00:00,2010,4,23,0,0,Cloudy,58854
Dagdusheth Halwai Ganpati,Pune,2010-09-09 00:00:00,2010,5,0,0,1,Heavy Rain,5772
Dagdusheth Halwai Ganpati,Pune,2010-09-09 01:00:00,2010,5,1,0,1,Light Rain,1936
Dagdusheth Halwai Ganpati,Pune,2010-09-09 02:00:00,2010,5,2,0,1,Heavy Rain,1826
Dagdusheth Halwai Ganpati,Pune,2010-09-09 03:00:00,2010,5,3,0,1,Light Rain,2104
Dagdusheth Halwai Ganpati,Pune,2010-09-09 04:00:00,2010,5,4,0,1,Cloudy,3118
Dagdusheth Halwai Ganpati,Pune,2010-09-09 05:00:00,2010,5,5,0,1,Cloudy,1681
Dagdusheth Halwai Ganpati,Pune,2010-09-09 06:00:00,2010,5,6,0,1,Humid,11599
Dagdusheth Halwai Ganpati,Pune,2010-09-09 07:00:00,2010,5,7,0,1,Sunny,10892
Dagdusheth Halwai Ganpati,Pune,2010-09-09 08:00:00,2010,5,8,0,1,Cloudy,17358
Dagdusheth Halwai Ganpati,Pune,2010-09-09 09:00:00,2010,5,9,0,1,Humid,19943
Dagdusheth Halwai Ganpati,Pune,2010-09-09 10:00:00,2010,5,10,0,1,Light Rain,8965
Dagdusheth Halwai Ganpati,Pune,2010-09-09 11:00:00,2010,5,11,0,1,Heavy Rain,3867
Dagdusheth Halwai Ganpati,Pune,2010-09-09 12:00:00,2010,5,12,0,1,Heavy Rain,4235
Dagdusheth Halwai Ganpati,Pune,2010-09-09 13:00:00,2010,5,13,0,1,Cloudy,15096
Dagdusheth Halwai Ganpati,Pune,2010-09-09 14:00:00,2010,5,14,0,1,Light Rain,8315
Dagdusheth Halwai Ganpati,Pune,2010-09-09 15:00:00,2010,5,15,0,1,Cloudy,9150
Dagdusheth Halwai Ganpati,Pune,2010-09-09 16:00:00,2010,5,16,0,1,Light Rain,13924
Dagdusheth Halwai Ganpati,Pune,2010-09-09 17:00:00,2010,5,17,0,1,Heavy Rain,7381
Dagdusheth Halwai Ganpati,Pune,2010-09-09 18:00:00,2010,5,18,0,1,Cloudy,42162
Dagdusheth Halwai Ganpati,Pune,2010-09-09 19:00:00,2010,5,19,0,1,Light Rain,29909
Dagdusheth Halwai Ganpati,Pune,2010-09-09 20:00:00,2010,5,20,0,1,Heavy Rain,18196
Dagdusheth Halwai Ganpati,Pune,2010-09-09 21:00:00,2010,5,21,0,1,Heavy Rain,21385
Dagdusheth Halwai Ganpati,Pune,2010-09-09 22:00:00,2010,5,22,0,1,Humid,28086
Dagdusheth Halwai Ganpati,Pune,2010-09-09 23:00:00,2010,5,23,0,1,Cloudy,53246
Dagdusheth Halwai Ganpati,Pune,2010-09-10 00:00:00,2010,6,0,0,0,Sunny,16951
Dagdusheth Halwai Ganpati,Pune,2010-09-10 01:00:00,2010,6,1,0,0,Cloudy,2008
Dagdusheth Halwai Ganpati,Pune,2010-09-10 02:00:00,2010,6,2,0,0,Sunny,3826
Dagdusheth Halwai Ganpati,Pune,2010-09-10 03:00:00,2010,6,3,0,0,Light Rain,3883
Dagdusheth Halwai Ganpati,Pune,2010-09-10 04:00:00,2010,6,4,0,0,Sunny,3049
Dagdusheth Halwai Ganpati,Pune,2010-09-10 05:00:00,2010,6,5,0,0,Light Rain,1578
Dagdusheth Halwai Ganpati,Pune,2010-09-10 06:00:00,2010,6,6,0,0,Sunny,8973
Dagdusheth Halwai Ganpati,Pune,2010-09-10 07:00:00,2010,6,7,0,0,Sunny,13399
Dagdusheth Halwai Ganpati,Pune,2010-09-10 08:00:00,2010,6,8,0,0,Cloudy,13287
Dagdusheth Halwai Ganpati,Pune,2010-09-10 09:00:00,2010,6,9,0,0,Humid,16191
Dagdusheth Halwai Ganpati,Pune,2010-09-10 10:00:00,2010,6,10,0,0,Heavy Rain,3407
Dagdusheth Halwai Ganpati,Pune,2010-09-10 11:00:00,2010,6,11,0,0,Light Rain,6885
Dagdusheth Halwai Ganpati,Pune,2010-09-10 12:00:00,2010,6,12,0,0,Cloudy,10338
Dagdusheth Halwai Ganpati,Pune,2010-09-10 13:00:00,2010,6,13,0,0,Cloudy,8710
Dagdusheth Halwai Ganpati,Pune,2010-09-10 14:00:00,2010,6,14,0,0,Cloudy,14845
Dagdusheth Halwai Ganpati,Pune,2010-09-10 15:00:00,2010,6,15,0,0,Sunny,12635
Dagdusheth Halwai Ganpati,Pune,2010-09-10 16:00:00,2010,6,16,0,0,Cloudy,17730
Dagdusheth Halwai Ganpati,Pune,2010-09-10 17:00:00,2010,6,17,0,0,Cloudy,8977
Dagdusheth Halwai Ganpati,Pune,2010-09-10 18:00:00,2010,6,18,0,0,Humid,53926
Dagdusheth Halwai Ganpati,Pune,2010-09-10 19:00:00,2010,6,19,0,0,Sunny,45518
Dagdusheth Halwai Ganpati,Pune,2010-09-10 20:00:00,2010,6,20,0,0,Humid,42208
Dagdusheth Halwai Ganpati,Pune,2010-09-10 21:00:00,2010,6,21,0,0,Light Rain,33500
Dagdusheth Halwai Ganpati,Pune,2010-09-10 22:00:00,2010,6,22,0,0,Sunny,73149
Dagdusheth Halwai Ganpati,Pune,2010-09-10 23:00:00,2010,6,23,0,0,Sunny,52132
Dagdusheth Halwai Ganpati,Pune,2010-09-11 00:00:00,2010,7,0,1,1,Heavy Rain,11614
Dagdusheth Halwai Ganpati,Pune,2010-09-11 01:00:00,2010,7,1,1,1,Light Rain,1089
Dagdusheth Halwai Ganpati,Pune,2010-09-11 02:00:00,2010,7,2,1,1,Sunny,4920
Dagdusheth Halwai Ganpati,Pune,2010-09-11 03:00:00,2010,7,3,1,1,Humid,2583
Dagdusheth Halwai Ganpati,Pune,2010-09-11 04:00:00,2010,7,4,1,1,Heavy Rain,3884
Dagdusheth Halwai Ganpati,Pune,2010-09-11 05:00:00,2010,7,5,1,1,Light Rain,6158
Dagdusheth Halwai Ganpati,Pune,2010-09-11 06:00:00,2010,7,6,1,1,Humid,27839
Dagdusheth Halwai Ganpati,Pune,2010-09-11 07:00:00,2010,7,7,1,1,Humid,24652
Dagdusheth Halwai Ganpati,Pune,2010-09-11 08:00:00,2010,7,8,1,1,Light Rain,16476
Dagdusheth Halwai Ganpati,Pune,2010-09-11 09:00:00,2010,7,9,1,1,Cloudy,23374
Dagdusheth Halwai Ganpati,Pune,2010-09-11 10:00:00,2010,7,10,1,1,Humid,38847
Dagdusheth Halwai Ganpati,Pune,2010-09-11 11:00:00,2010,7,11,1,1,Sunny,23395
Dagdusheth Halwai Ganpati,Pune,2010-09-11 12:00:00,2010,7,12,1,1,Humid,18852
Dagdusheth Halwai Ganpati,Pune,2010-09-11 13:00:00,2010,7,13,1,1,Light Rain,13045
Dagdusheth Halwai Ganpati,Pune,2010-09-11 14:00:00,2010,7,14,1,1,Humid,20709
Dagdusheth Halwai Ganpati,Pune,2010-09-11 15:00:00,2010,7,15,1,1,Cloudy,12800
Dagdusheth Halwai Ganpati,Pune,2010-09-11 16:00:00,2010,7,16,1,1,Humid,17539
Dagdusheth Halwai Ganpati,Pune,2010-09-11 17:00:00,2010,7,17,1,1,Humid,14480
Dagdusheth Halwai Ganpati,Pune,2010-09-11 18:00:00,2010,7,18,1,1,Light Rain,57645
Dagdusheth Halwai Ganpati,Pune,2010-09-11 19:00:00,2010,7,19,1,1,Sunny,93975
Dagdusheth Halwai Ganpati,Pune,2010-09-11 20:00:00,2010,7,20,1,1,Cloudy,59205
Dagdusheth Halwai Ganpati,Pune,2010-09-11 21:00:00,2010,7,21,1,1,Light Rain,42113
Dagdusheth Halwai Ganpati,Pune,2010-09-11 22:00:00,2010,7,22,1,1,Humid,96805
Dagdusheth Halwai Ganpati,Pune,2010-09-11 23:00:00,2010,7,23,1,1,Heavy Rain,27391
Dagdusheth Halwai Ganpati,Pune,2010-09-12 00:00:00,2010,8,0,1,0,Humid,35502
Dagdusheth Halwai Ganpati,Pune,2010-09-12 01:00:00,2010,8,1,1,0,Cloudy,3465
Dagdusheth Halwai Ganpati,Pune,2010-09-12 02:00:00,2010,8,2,1,0,Humid,4839
Dagdusheth Halwai Ganpati,Pune,2010-09-12 03:00:00,2010,8,3,1,0,Light Rain,4197
Dagdusheth Halwai Ganpati,Pune,2010-09-12 04:00:00,2010,8,4,1,0,Sunny,3539
Dagdusheth Halwai Ganpati,Pune,2010-09-12 05:00:00,2010,8,5,1,0,Humid,3231
Dagdusheth Halwai Ganpati,Pune,2010-09-12 06:00:00,2010,8,6,1,0,Heavy Rain,5643
Dagdusheth Halwai Ganpati,Pune,2010-09-12 07:00:00,2010,8,7,1,0,Humid,34243
Dagdusheth Halwai Ganpati,Pune,2010-09-12 08:00:00,2010,8,8,1,0,Heavy Rain,6923
Dagdusheth Halwai Ganpati,Pune,2010-09-12 09:00:00,2010,8,9,1,0,Cloudy,18004
Dagdusheth Halwai Ganpati,Pune,2010-09-12 10:00:00,2010,8,10,1,0,Sunny,32734
Dagdusheth Halwai Ganpati,Pune,2010-09-12 11:00:00,2010,8,11,1,0,Heavy Rain,11452
Dagdusheth Halwai Ganpati,Pune,2010-09-12 12:00:00,2010,8,12,1,0,Humid,31689
Dagdusheth Halwai Ganpati,Pune,2010-09-12 13:00:00,2010,8,13,1,0,Light Rain,16726
Dagdusheth Halwai Ganpati,Pune,2010-09-12 14:00:00,2010,8,14,1,0,Cloudy,19087
Dagdusheth Halwai Ganpati,Pune,2010-09-12 15:00:00,2010,8,15,1,0,Humid,18106
Dagdusheth Halwai Ganpati,Pune,2010-09-12 16:00:00,2010,8,16,1,0,Humid,14498
Dagdusheth Halwai Ganpati,Pune,2010-09-12 17:00:00,2010,8,17,1,0,Light Rain,21819
Dagdusheth Halwai Ganpati,Pune,2010-09-12 18:00:00,2010,8,18,1,0,Humid,71459
Dagdusheth Halwai Ganpati,Pune,2010-09-12 19:00:00,2010,8,19,1,0,Cloudy,106625
Dagdusheth Halwai Ganpati,Pune,2010-09-12 20:00:00,2010,8,20,1,0,Humid,41596
Dagdusheth Halwai Ganpati,Pune,2010-09-12 21:00:00,2010,8,21,1,0,Sunny,118417
Dagdusheth Halwai Ganpati,Pune,2010-09-12 22:00:00,2010,8,22,1,0,Cloudy,85761
Dagdusheth Halwai Ganpati,Pune,2010-09-12 23:00:00,2010,8,23,1,0,Humid,74043
Dagdusheth Halwai Ganpati,Pune,2010-09-13 00:00:00,2010,9,0,0,0,Humid,18383
Dagdusheth Halwai Ganpati,Pune,2010-09-13 01:00:00,2010,9,1,0,0,Cloudy,1607
Dagdusheth Halwai Ganpati,Pune,2010-09-13 02:00:00,2010,9,2,0,0,Heavy Rain,1055
Dagdusheth Halwai Ganpati,Pune,2010-09-13 03:00:00,2010,9,3,0,0,Heavy Rain,931
Dagdusheth Halwai Ganpati,Pune,2010-09-13 04:00:00,2010,9,4,0,0,Cloudy,6539
Dagdusheth Halwai Ganpati,Pune,2010-09-13 05:00:00,2010,9,5,0,0,Sunny,2534
Dagdusheth Halwai Ganpati,Pune,2010-09-13 06:00:00,2010,9,6,0,0,Cloudy,18098
Dagdusheth Halwai Ganpati,Pune,2010-09-13 07:00:00,2010,9,7,0,0,Sunny,8589
Dagdusheth Halwai Ganpati,Pune,2010-09-13 08:00:00,2010,9,8,0,0,Light Rain,13748
Dagdusheth Halwai Ganpati,Pune,2010-09-13 09:00:00,2010,9,9,0,0,Sunny,12104
Dagdusheth Halwai Ganpati,Pune,2010-09-13 10:00:00,2010,9,10,0,0,Cloudy,13121
Dagdusheth Halwai Ganpati,Pune,2010-09-13 11:00:00,2010,9,11,0,0,Sunny,11722
Dagdusheth Halwai Ganpati,Pune,2010-09-13 12:00:00,2010,9,12,0,0,Humid,17450
Dagdusheth Halwai Ganpati,Pune,2010-09-13 13:00:00,2010,9,13,0,0,Sunny,8691
Dagdusheth Halwai Ganpati,Pune,2010-09-13 14:00:00,2010,9,14,0,0,Humid,10193
Dagdusheth Halwai Ganpati,Pune,2010-09-13 15:00:00,2010,9,15,0,0,Sunny,16156
Dagdusheth Halwai Ganpati,Pune,2010-09-13 16:00:00,2010,9,16,0,0,Sunny,10421
Dagdusheth Halwai Ganpati,Pune,2010-09-13 17:00:00,2010,9,17,0,0,Heavy Rain,5884
Dagdusheth Halwai Ganpati,Pune,2010-09-13 18:00:00,2010,9,18,0,0,Cloudy,53533
Dagdusheth Halwai Ganpati,Pune,2010-09-13 19:00:00,2010,9,19,0,0,Sunny,43082
Dagdusheth Halwai Ganpati,Pune,2010-09-13 20:00:00,2010,9,20,0,0,Heavy Rain,14162
Dagdusheth Halwai Ganpati,Pune,2010-09-13 21:00:00,2010,9,21,0,0,Light Rain,32103
Dagdusheth Halwai Ganpati,Pune,2010-09-13 22:00:00,2010,9,22,0,0,Light Rain,17009
Dagdusheth Halwai Ganpati,Pune,2010-09-13 23:00:00,2010,9,23,0,0,Heavy Rain,19853
Dagdusheth Halwai Ganpati,Pune,2010-09-14 00:00:00,2010,10,0,0,1,Heavy Rain,4720
Dagdusheth Halwai Ganpati,Pune,2010-09-14 01:00:00,2010,10,1,0,1,Light Rain,1402
Dagdusheth Halwai Ganpati,Pune,2010-09-14 02:00:00,2010,10,2,0,1,Light Rain,2167
Dagdusheth Halwai Ganpati,Pune,2010-09-14 03:00:00,2010,10,3,0,1,Light Rain,862
Dagdusheth Halwai Ganpati,Pune,2010-09-14 04:00:00,2010,10,4,0,1,Sunny,3295
Dagdusheth Halwai Ganpati,Pune,2010-09-14 05:00:00,2010,10,5,0,1,Cloudy,5818
Dagdusheth Halwai Ganpati,Pune,2010-09-14 06:00:00,2010,10,6,0,1,Cloudy,10221
Dagdusheth Halwai Ganpati,Pune,2010-09-14 07:00:00,2010,10,7,0,1,Heavy Rain,5566
Dagdusheth Halwai Ganpati,Pune,2010-09-14 08:00:00,2010,10,8,0,1,Cloudy,18353
Dagdusheth Halwai Ganpati,Pune,2010-09-14 09:00:00,2010,10,9,0,1,Humid,13540
Dagdusheth Halwai Ganpati,Pune,2010-09-14 10:00:00,2010,10,10,0,1,Heavy Rain,6450
Dagdusheth Halwai Ganpati,Pune,2010-09-14 11:00:00,2010,10,11,0,1,Light Rain,6602
Dagdusheth Halwai Ganpati,Pune,2010-09-14 12:00:00,2010,10,12,0,1,Sunny,8382
Dagdusheth Halwai Ganpati,Pune,2010-09-14 13:00:00,2010,10,13,0,1,Cloudy,8474
Dagdusheth Halwai Ganpati,Pune,2010-09-14 14:00:00,2010,10,14,0,1,Humid,17175
Dagdusheth Halwai Ganpati,Pune,2010-09-14 15:00:00,2010,10,15,0,1,Humid,8017
Dagdusheth Halwai Ganpati,Pune,2010-09-14 16:00:00,2010,10,16,0,1,Heavy Rain,5584
Dagdusheth Halwai Ganpati,Pune,2010-09-14 17:00:00,2010,10,17,0,1,Heavy Rain,6271
Dagdusheth Halwai Ganpati,Pune,2010-09-14 18:00:00,2010,10,18,0,1,Sunny,34640
Dagdusheth Halwai Ganpati,Pune,2010-09-14 19:00:00,2010,10,19,0,1,Heavy Rain,22705
Dagdusheth Halwai Ganpati,Pune,2010-09-14 20:00:00,2010,10,20,0,1,Light Rain,17019
Dagdusheth Halwai Ganpati,Pune,2010-09-14 21:00:00,2010,10,21,0,1,Heavy Rain,19617
Dagdusheth Halwai Ganpati,Pune,2010-09-14 22:00:00,2010,10,22,0,1,Humid,35760
Dagdusheth Halwai Ganpati,Pune,2010-09-14 23:00:00,2010,10,23,0,1,Sunny,48108
Dagdusheth Halwai Ganpati,Pune,2010-09-15 00:00:00,2010,11,0,0,1,Cloudy,62093
Dagdusheth Halwai Ganpati,Pune,2010-09-15 01:00:00,2010,11,1,0,1,Light Rain,8952
Dagdusheth Halwai Ganpati,Pune,2010-09-15 02:00:00,2010,11,2,0,1,Light Rain,11053
Dagdusheth Halwai Ganpati,Pune,2010-09-15 03:00:00,2010,11,3,0,1,Humid,11863
Dagdusheth Halwai Ganpati,Pune,2010-09-15 04:00:00,2010,11,4,0,1,Light Rain,7495
Dagdusheth Halwai Ganpati,Pune,2010-09-15 05:00:00,2010,11,5,0,1,Humid,11614
Dagdusheth Halwai Ganpati,Pune,2010-09-15 06:00:00,2010,11,6,0,1,Light Rain,63313
Dagdusheth Halwai Ganpati,Pune,2010-09-15 07:00:00,2010,11,7,0,1,Light Rain,48511
Dagdusheth Halwai Ganpati,Pune,2010-09-15 08:00:00,2010,11,8,0,1,Sunny,36346
Dagdusheth Halwai Ganpati,Pune,2010-09-15 09:00:00,2010,11,9,0,1,Humid,58701
Dagdusheth Halwai Ganpati,Pune,2010-09-15 10:00:00,2010,11,10,0,1,Heavy Rain,18322
Dagdusheth Halwai Ganpati,Pune,2010-09-15 11:00:00,2010,11,11,0,1,Heavy Rain,16364
Dagdusheth Halwai Ganpati,Pune,2010-09-15 12:00:00,2010,11,12,0,1,Light Rain,43279
Dagdusheth Halwai Ganpati,Pune,2010-09-15 13:00:00,2010,11,13,0,1,Heavy Rain,20653
Dagdusheth Halwai Ganpati,Pune,2010-09-15 14:00:00,2010,11,14,0,1,Humid,39361
Dagdusheth Halwai Ganpati,Pune,2010-09-15 15:00:00,2010,11,15,0,1,Cloudy,45355
Dagdusheth Halwai Ganpati,Pune,2010-09-15 16:00:00,2010,11,16,0,1,Sunny,51246
Dagdusheth Halwai Ganpati,Pune,2010-09-15 17:00:00,2010,11,17,0,1,Light Rain,61074
