mandal_name,city,datetime,year,day_of_festival,hour_of_day,is_weekend,is_special_day,weather,headcount
Kasba Ganpati,Pune,2010-09-09 06:00:00,2010,5,6,0,1,Cloudy,4047
Kasba Ganpati,Pune,2010-09-09 07:00:00,2010,5,7,0,1,Heavy Rain,1544
Kasba Ganpati,Pune,2010-09-09 08:00:00,2010,5,8,0,1,Light Rain,3919
Kasba Ganpati,Pune,2010-09-09 09:00:00,2010,5,9,0,1,Sunny,5091
Kasba Ganpati,Pune,2010-09-09 10:00:00,2010,5,10,0,1,Sunny,6972
Kasba Ganpati,Pune,2010-09-09 11:00:00,2010,5,11,0,1,Sunny,5205
Kasba Ganpati,Pune,2010-09-09 12:00:00,2010,5,12,0,1,Humid,5939
Kasba Ganpati,Pune,2010-09-09 13:00:00,2010,5,13,0,1,Heavy Rain,2005
Kasba Ganpati,Pune,2010-09-09 14:00:00,2010,5,14,0,1,Humid,3880
Kasba Ganpati,Pune,2010-09-09 15:00:00,2010,5,15,0,1,Sunny,4472
Kasba Ganpati,Pune,2010-09-09 16:00:00,2010,5,16,0,1,Cloudy,3876
Kasba Ganpati,Pune,2010-09-09 17:00:00,2010,5,17,0,1,Heavy Rain,1412
Kasba Ganpati,Pune,2010-09-09 18:00:00,2010,5,18,0,1,Light Rain,8356
Kasba Ganpati,Pune,2010-09-09 19:00:00,2010,5,19,0,1,Sunny,15399
Kasba Ganpati,Pune,2010-09-09 20:00:00,2010,5,20,0,1,Heavy Rain,5554
Kasba Ganpati,Pune,2010-09-09 21:00:00,2010,5,21,0,1,Humid,21360
Kasba Ganpati,Pune,2010-09-09 22:00:00,2010,5,22,0,1,Sunny,16396
Kasba Ganpati,Pune,2010-09-09 23:00:00,2010,5,23,0,1,Cloudy,20606
Kasba Ganpati,Pune,2010-09-10 00:00:00,2010,6,0,0,0,Cloudy,6681
Kasba Ganpati,Pune,2010-09-10 01:00:00,2010,6,1,0,0,Cloudy,1459
Kasba Ganpati,Pune,2010-09-10 02:00:00,2010,6,2,0,0,Humid,763
Kasba Ganpati,Pune,2010-09-10 03:00:00,2010,6,3,0,0,Cloudy,1939
Kasba Ganpati,Pune,2010-09-10 04:00:00,2010,6,4,0,0,Heavy Rain,298
Kasba Ganpati,Pune,2010-09-10 05:00:00,2010,6,5,0,0,Humid,781
Kasba Ganpati,Pune,2010-09-10 06:00:00,2010,6,6,0,0,Humid,4770
Kasba Ganpati,Pune,2010-09-10 07:00:00,2010,6,7,0,0,Light Rain,3352
Kasba Ganpati,Pune,2010-09-10 08:00:00,2010,6,8,0,0,Sunny,5189
Kasba Ganpati,Pune,2010-09-10 09:00:00,2010,6,9,0,0,Heavy Rain,2022
Kasba Ganpati,Pune,2010-09-10 10:00:00,2010,6,10,0,0,Cloudy,3604
Kasba Ganpati,Pune,2010-09-10 11:00:00,2010,6,11,0,0,Cloudy,6035
Kasba Ganpati,Pune,2010-09-10 12:00:00,2010,6,12,0,0,Light Rain,3003
Kasba Ganpati,Pune,2010-09-10 13:00:00,2010,6,13,0,0,Cloudy,6476
Kasba Ganpati,Pune,2010-09-10 14:00:00,2010,6,14,0,0,Light Rain,3693
Kasba Ganpati,Pune,2010-09-10 15:00:00,2010,6,15,0,0,Heavy Rain,1272
Kasba Ganpati,Pune,2010-09-10 16:00:00,2010,6,16,0,0,Heavy Rain,2132
Kasba Ganpati,Pune,2010-09-10 17:00:00,2010,6,17,0,0,Sunny,4024
Kasba Ganpati,Pune,2010-09-10 18:00:00,2010,6,18,0,0,Heavy Rain,6902
Kasba Ganpati,Pune,2010-09-10 19:00:00,2010,6,19,0,0,Light Rain,9732
Kasba Ganpati,Pune,2010-09-10 20:00:00,2010,6,20,0,0,Heavy Rain,6730
Kasba Ganpati,Pune,2010-09-10 21:00:00,2010,6,21,0,0,Light Rain,6917
Kasba Ganpati,Pune,2010-09-10 22:00:00,2010,6,22,0,0,Humid,16359
Kasba Ganpati,Pune,2010-09-10 23:00:00,2010,6,23,0,0,Light Rain,12856
Kasba Ganpati,Pune,2010-09-11 00:00:00,2010,7,0,1,1,Sunny,8755
Kasba Ganpati,Pune,2010-09-11 01:00:00,2010,7,1,1,1,Humid,1680
Kasba Ganpati,Pune,2010-09-11 02:00:00,2010,7,2,1,1,Light Rain,610
Kasba Ganpati,Pune,2010-09-11 03:00:00,2010,7,3,1,1,Heavy Rain,794
Kasba Ganpati,Pune,2010-09-11 04:00:00,2010,7,4,1,1,Light Rain,2774
Kasba Ganpati,Pune,2010-09-11 05:00:00,2010,7,5,1,1,Heavy Rain,705
Kasba Ganpati,Pune,2010-09-11 06:00:00,2010,7,6,1,1,Sunny,7841
Kasba Ganpati,Pune,2010-09-11 07:00:00,2010,7,7,1,1,Sunny,7825
Kasba Ganpati,Pune,2010-09-11 08:00:00,2010,7,8,1,1,Humid,9157
Kasba Ganpati,Pune,2010-09-11 09:00:00,2010,7,9,1,1,Heavy Rain,3863
Kasba Ganpati,Pune,2010-09-11 10:00:00,2010,7,10,1,1,Humid,11011
Kasba Ganpati,Pune,2010-09-11 11:00:00,2010,7,11,1,1,Sunny,10111
Kasba Ganpati,Pune,2010-09-11 12:00:00,2010,7,12,1,1,Light Rain,5795
Kasba Ganpati,Pune,2010-09-11 13:00:00,2010,7,13,1,1,Sunny,10148
Kasba Ganpati,Pune,2010-09-11 14:00:00,2010,7,14,1,1,Sunny,10874
Kasba Ganpati,Pune,2010-09-11 15:00:00,2010,7,15,1,1,Humid,7680
Kasba Ganpati,Pune,2010-09-11 16:00:00,2010,7,16,1,1,Humid,7336
Kasba Ganpati,Pune,2010-09-11 17:00:00,2010,7,17,1,1,Cloudy,11648
Kasba Ganpati,Pune,2010-09-11 18:00:00,2010,7,18,1,1,Humid,16317
Kasba Ganpati,Pune,2010-09-11 19:00:00,2010,7,19,1,1,Sunny,30185
Kasba Ganpati,Pune,2010-09-11 20:00:00,2010,7,20,1,1,Humid,30020
Kasba Ganpati,Pune,2010-09-11 21:00:00,2010,7,21,1,1,Heavy Rain,14194
Kasba Ganpati,Pune,2010-09-11 22:00:00,2010,7,22,1,1,Heavy Rain,13582
Kasba Ganpati,Pune,2010-09-11 23:00:00,2010,7,23,1,1,Humid,23136
Kasba Ganpati,Pune,2010-09-12 00:00:00,2010,8,0,1,0,Humid,6972
Kasba Ganpati,Pune,2010-09-12 01:00:00,2010,8,1,1,0,Sunny,1754
Kasba Ganpati,Pune,2010-09-12 02:00:00,2010,8,2,1,0,Heavy Rain,1386
Kasba Ganpati,Pune,2010-09-12 03:00:00,2010,8,3,1,0,Humid,3705
Kasba Ganpati,Pune,2010-09-12 04:00:00,2010,8,4,1,0,Cloudy,1162
Kasba Ganpati,Pune,2010-09-12 05:00:00,2010,8,5,1,0,Light Rain,860
Kasba Ganpati,Pune,2010-09-12 06:00:00,2010,8,6,1,0,Heavy Rain,2211
Kasba Ganpati,Pune,2010-09-12 07:00:00,2010,8,7,1,0,Heavy Rain,2855
Kasba Ganpati,Pune,2010-09-12 08:00:00,2010,8,8,1,0,Cloudy,4539
Kasba Ganpati,Pune,2010-09-12 09:00:00,2010,8,9,1,0,Humid,6535
Kasba Ganpati,Pune,2010-09-12 10:00:00,2010,8,10,1,0,Light Rain,9269
Kasba Ganpati,Pune,2010-09-12 11:00:00,2010,8,11,1,0,Sunny,11628
Kasba Ganpati,Pune,2010-09-12 12:00:00,2010,8,12,1,0,Cloudy,6680
Kasba Ganpati,Pune,2010-09-12 13:00:00,2010,8,13,1,0,Humid,7565
Kasba Ganpati,Pune,2010-09-12 14:00:00,2010,8,14,1,0,Heavy Rain,4291
Kasba Ganpati,Pune,2010-09-12 15:00:00,2010,8,15,1,0,Heavy Rain,3413
Kasba Ganpati,Pune,2010-09-12 16:00:00,2010,8,16,1,0,Heavy Rain,3372
Kasba Ganpati,Pune,2010-09-12 17:00:00,2010,8,17,1,0,Heavy Rain,2553
Kasba Ganpati,Pune,2010-09-12 18:00:00,2010,8,18,1,0,Heavy Rain,13588
Kasba Ganpati,Pune,2010-09-12 19:00:00,2010,8,19,1,0,Cloudy,14579
Kasba Ganpati,Pune,2010-09-12 20:00:00,2010,8,20,1,0,Heavy Rain,7941
Kasba Ganpati,Pune,2010-09-12 21:00:00,2010,8,21,1,0,Light Rain,25135
Kasba Ganpati,Pune,2010-09-12 22:00:00,2010,8,22,1,0,Sunny,30984
Kasba Ganpati,Pune,2010-09-12 23:00:00,2010,8,23,1,0,Heavy Rain,11635
Kasba Ganpati,Pune,2010-09-13 00:00:00,2010,9,0,0,0,Heavy Rain,2508
Kasba Ganpati,Pune,2010-09-13 01:00:00,2010,9,1,0,0,Light Rain,1171
Kasba Ganpati,Pune,2010-09-13 02:00:00,2010,9,2,0,0,Cloudy,810
Kasba Ganpati,Pune,2010-09-13 03:00:00,2010,9,3,0,0,Sunny,1445
Kasba Ganpati,Pune,2010-09-13 04:00:00,2010,9,4,0,0,Light Rain,832
Kasba Ganpati,Pune,2010-09-13 05:00:00,2010,9,5,0,0,Cloudy,2475
Kasba Ganpati,Pune,2010-09-13 06:00:00,2010,9,6,0,0,Humid,4765
Kasba Ganpati,Pune,2010-09-13 07:00:00,2010,9,7,0,0,Humid,4084
Kasba Ganpati,Pune,2010-09-13 08:00:00,2010,9,8,0,0,Sunny,3832
Kasba Ganpati,Pune,2010-09-13 09:00:00,2010,9,9,0,0,Cloudy,6085
Kasba Ganpati,Pune,2010-09-13 10:00:00,2010,9,10,0,0,Heavy Rain,2202
Kasba Ganpati,Pune,2010-09-13 11:00:00,2010,9,11,0,0,Sunny,6117
Kasba Ganpati,Pune,2010-09-13 12:00:00,2010,9,12,0,0,Heavy Rain,2026
Kasba Ganpati,Pune,2010-09-13 13:00:00,2010,9,13,0,0,Humid,3299
Kasba Ganpati,Pune,2010-09-13 14:00:00,2010,9,14,0,0,Humid,4802
Kasba Ganpati,Pune,2010-09-13 15:00:00,2010,9,15,0,0,Humid,3186
Kasba Ganpati,Pune,2010-09-13 16:00:00,2010,9,16,0,0,Humid,4374
Kasba Ganpati,Pune,2010-09-13 17:00:00,2010,9,17,0,0,Sunny,3977
Kasba Ganpati,Pune,2010-09-13 18:00:00,2010,9,18,0,0,Cloudy,18188
Kasba Ganpati,Pune,2010-09-13 19:00:00,2010,9,19,0,0,Cloudy,10390
Kasba Ganpati,Pune,2010-09-13 20:00:00,2010,9,20,0,0,Sunny,12437
Kasba Ganpati,Pune,2010-09-13 21:00:00,2010,9,21,0,0,Humid,16949
Kasba Ganpati,Pune,2010-09-13 22:00:00,2010,9,22,0,0,Cloudy,18723
Kasba Ganpati,Pune,2010-09-13 23:00:00,2010,9,23,0,0,Heavy Rain,6120
Kasba Ganpati,Pune,2010-09-14 00:00:00,2010,10,0,0,1,Cloudy,4039
Kasba Ganpati,Pune,2010-09-14 01:00:00,2010,10,1,0,1,Sunny,838
Kasba Ganpati,Pune,2010-09-14 02:00:00,2010,10,2,0,1,Humid,1103
Kasba Ganpati,Pune,2010-09-14 03:00:00,2010,10,3,0,1,Sunny,2007
Kasba Ganpati,Pune,2010-09-14 04:00:00,2010,10,4,0,1,Heavy Rain,291
Kasba Ganpati,Pune,2010-09-14 05:00:00,2010,10,5,0,1,Humid,1046
Kasba Ganpati,Pune,2010-09-14 06:00:00,2010,10,6,0,1,Sunny,6277
Kasba Ganpati,Pune,2010-09-14 07:00:00,2010,10,7,0,1,Heavy Rain,1424
Kasba Ganpati,Pune,2010-09-14 08:00:00,2010,10,8,0,1,Cloudy,4887
Kasba Ganpati,Pune,2010-09-14 09:00:00,2010,10,9,0,1,Sunny,4455
Kasba Ganpati,Pune,2010-09-14 10:00:00,2010,10,10,0,1,Humid,3809
Kasba Ganpati,Pune,2010-09-14 11:00:00,2010,10,11,0,1,Cloudy,6826
Kasba Ganpati,Pune,2010-09-14 12:00:00,2010,10,12,0,1,Sunny,4762
Kasba Ganpati,Pune,2010-09-14 13:00:00,2010,10,13,0,1,Heavy Rain,1513
Kasba Ganpati,Pune,2010-09-14 14:00:00,2010,10,14,0,1,Sunny,5847
Kasba Ganpati,Pune,2010-09-14 15:00:00,2010,10,15,0,1,Cloudy,3923
Kasba Ganpati,Pune,2010-09-14 16:00:00,2010,10,16,0,1,Cloudy,6315
Kasba Ganpati,Pune,2010-09-14 17:00:00,2010,10,17,0,1,Heavy Rain,1802
Kasba Ganpati,Pune,2010-09-14 18:00:00,2010,10,18,0,1,Humid,25493
Kasba Ganpati,Pune,2010-09-14 19:00:00,2010,10,19,0,1,Humid,19451
Kasba Ganpati,Pune,2010-09-14 20:00:00,2010,10,20,0,1,Humid,25193
Kasba Ganpati,Pune,2010-09-14 21:00:00,2010,10,21,0,1,Cloudy,16843
Kasba Ganpati,Pune,2010-09-14 22:00:00,2010,10,22,0,1,Sunny,23943
Kasba Ganpati,Pune,2010-09-14 23:00:00,2010,10,23,0,1,Cloudy,13103
Kasba Ganpati,Pune,2010-09-15 00:00:00,2010,11,0,0,1,Sunny,23119
Kasba Ganpati,Pune,2010-09-15 01:00:00,2010,11,1,0,1,Cloudy,8723
Kasba Ganpati,Pune,2010-09-15 02:00:00,2010,11,2,0,1,Humid,6906
Kasba Ganpati,Pune,2010-09-15 03:00:00,2010,11,3,0,1,Light Rain,2542
Kasba Ganpati,Pune,2010-09-15 04:00:00,2010,11,4,0,1,Sunny,5955
Kasba Ganpati,Pune,2010-09-15 05:00:00,2010,11,5,0,1,Sunny,7552
Kasba Ganpati,Pune,2010-09-15 06:00:00,2010,11,6,0,1,Heavy Rain,9049
Kasba Ganpati,Pune,2010-09-15 07:00:00,2010,11,7,0,1,Humid,23317
Kasba Ganpati,Pune,2010-09-15 08:00:00,2010,11,8,0,1,Sunny,15711
Kasba Ganpati,Pune,2010-09-15 09:00:00,2010,11,9,0,1,Light Rain,15148
Kasba Ganpati,Pune,2010-09-15 10:00:00,2010,11,10,0,1,Light Rain,11873
Kasba Ganpati,Pune,2010-09-15 11:00:00,2010,11,11,0,1,Humid,17271
Kasba Ganpati,Pune,2010-09-15 12:00:00,2010,11,12,0,1,Sunny,25189
Kasba Ganpati,Pune,2010-09-15 13:00:00,2010,11,13,0,1,Sunny,17491
Kasba Ganpati,Pune,2010-09-15 14:00:00,2010,11,14,0,1,Sunny,13723
Kasba Ganpati,Pune,2010-09-15 15:00:00,2010,11,15,0,1,Humid,11716
Kasba Ganpati,Pune,2010-09-15 16:00:00,2010,11,16,0,1,Heavy Rain,7579
Kasba Ganpati,Pune,2010-09-15 17:00:00,2010,11,17,0,1,Humid,16490
Kasba Ganpati,Pune,2010-09-15 18:00:00,2010,11,18,0,1,Sunny,53169
Kasba Ganpati,Pune,2010-09-15 19:00:00,2010,11,19,0,1,Sunny,50876
Kasba Ganpati,Pune,2010-09-15 20:00:00,2010,11,20,0,1,Humid,133683
Kasba Ganpati,Pune,2010-09-15 21:00:00,2010,11,21,0,1,Light Rain,37591
Kasba Ganpati,Pune,2010-09-15 22:00:00,2010,11,22,0,1,Humid,49252
Kasba Ganpati,Pune,2010-09-15 23:00:00,2010,11,23,0,1,Light Rain,55321
Kasba Ganpati,Pune,2011-09-05 00:00:00,2011,1,0,0,1,Humid,14527
Kasba Ganpati,Pune,2011-09-05 01:00:00,2011,1,1,0,1,Heavy Rain,1202
Kasba Ganpati,Pune,2011-09-05 02:00:00,2011,1,2,0,1,Heavy Rain,2126
Kasba Ganpati,Pune,2011-09-05 03:00:00,2011,1,3,0,1,Sunny,2830
Kasba Ganpati,Pune,2011-09-05 04:00:00,2011,1,4,0,1,Light Rain,2741
Kasba Ganpati,Pune,2011-09-05 05:00:00,2011,1,5,0,1,Cloudy,3149
Kasba Ganpati,Pune,2011-09-05 06:00:00,2011,1,6,0,1,Cloudy,14933
Kasba Ganpati,Pune,2011-09-05 07:00:00,2011,1,7,0,1,Heavy Rain,5250
Kasba Ganpati,Pune,2011-09-05 08:00:00,2011,1,8,0,1,Light Rain,7630
Kasba Ganpati,Pune,2011-09-05 09:00:00,2011,1,9,0,1,Sunny,15187
Kasba Ganpati,Pune,2011-09-05 10:00:00,2011,1,10,0,1,Humid,9770
Kasba Ganpati,Pune,2011-09-05 11:00:00,2011,1,11,0,1,Humid,20926
Kasba Ganpati,Pune,2011-09-05 12:00:00,2011,1,12,0,1,Humid,13487
Kasba Ganpati,Pune,2011-09-05 13:00:00,2011,1,13,0,1,Sunny,16858
Kasba Ganpati,Pune,2011-09-05 14:00:00,2011,1,14,0,1,Humid,11398
Kasba Ganpati,Pune,2011-09-05 15:00:00,2011,1,15,0,1,Humid,12263
Kasba Ganpati,Pune,2011-09-05 16:00:00,2011,1,16,0,1,Cloudy,12674
Kasba Ganpati,Pune,2011-09-05 17:00:00,2011,1,17,0,1,Humid,15620
Kasba Ganpati,Pune,2011-09-05 18:00:00,2011,1,18,0,1,Sunny,67670
Kasba Ganpati,Pune,2011-09-05 19:00:00,2011,1,19,0,1,Light Rain,25763
Kasba Ganpati,Pune,2011-09-05 20:00:00,2011,1,20,0,1,Sunny,54730
Kasba Ganpati,Pune,2011-09-05 21:00:00,2011,1,21,0,1,Humid,34189
Kasba Ganpati,Pune,2011-09-05 22:00:00,2011,1,22,0,1,Light Rain,23241
Kasba Ganpati,Pune,2011-09-05 23:00:00,2011,1,23,0,1,Heavy Rain,15637
Kasba Ganpati,Pune,2011-09-06 00:00:00,2011,2,0,0,0,Light Rain,2765
Kasba Ganpati,Pune,2011-09-06 01:00:00,2011,2,1,0,0,Cloudy,2698
Kasba Ganpati,Pune,2011-09-06 02:00:00,2011,2,2,0,0,Light Rain,1323
Kasba Ganpati,Pune,2011-09-06 03:00:00,2011,2,3,0,0,Heavy Rain,291
Kasba Ganpati,Pune,2011-09-06 04:00:00,2011,2,4,0,0,Humid,1953
Kasba Ganpati,Pune,2011-09-06 05:00:00,2011,2,5,0,0,Sunny,1153
Kasba Ganpati,Pune,2011-09-06 06:00:00,2011,2,6,0,0,Sunny,7191
Kasba Ganpati,Pune,2011-09-06 07:00:00,2011,2,7,0,0,Heavy Rain,2884
Kasba Ganpati,Pune,2011-09-06 08:00:00,2011,2,8,0,0,Cloudy,3902
